,fight_id,fighter_r,fighter_b,winner,title_fight,weight_class,win_by,last_round,stoppage_time,fight_format,referee,r_kd,r_sig_str_pct,r_td_pct,r_sub_att,r_rev,r_ctrl,b_kd,b_sig_str_pct,b_td_pct,b_sub_att,b_rev,b_ctrl,fight_date,event_name,location,winner_corner,total_time,maximum_scheduled_time,r_att_td,r_lan_td,b_att_td,b_lan_td,r_att_sig_str,r_lan_sig_str,b_att_sig_str,b_lan_sig_str,r_att_total_str,r_lan_total_str,b_att_total_str,b_lan_total_str,r_att_head,r_lan_head,b_att_head,b_lan_head,r_att_body,r_lan_body,b_att_body,b_lan_body,r_att_leg,r_lan_leg,b_att_leg,b_lan_leg,r_att_distance,r_lan_distance,b_att_distance,b_lan_distance,r_att_clinch,r_lan_clinch,b_att_clinch,b_lan_clinch,r_att_ground,r_lan_ground,b_att_ground,b_lan_ground
4572,00ecb8ea731e64d6,Cheick Kongo,Travis Browne,,False,Heavyweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Marc Goddard,0,0.53,0.0,0,0,269,0,0.29,0.66,0,0,69,10/16/2010,UFC 120: Bisping vs Akiyama,"London, England, United Kingdom",b,900,900,0,2,2,3,58,109,22,75,90,142,26,79,19,62,7,50,7,7,8,16,32,40,7,9,31,76,15,63,27,33,7,12,0,0,0,0
4573,2037295b161c8269,James Wilks,Claude Patrick,Claude Patrick,False,Welterweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Dan Miragliotta,0,0.42,0.0,0,0,46,0,0.57,0.6,0,0,749,10/16/2010,UFC 120: Bisping vs Akiyama,"London, England, United Kingdom",b,900,900,0,1,3,5,12,28,23,40,46,66,63,85,3,14,17,32,4,7,3,5,5,7,3,3,3,12,3,7,9,16,3,3,0,0,17,30
4574,5014298453caf116,Cyrille Diabate,Alexander Gustafsson,Alexander Gustafsson,False,Light Heavyweight, Submission ,2,161,3 Rnd (5-5-5),Leon Roberts,0,0.5,0.0,0,0,10,1,0.5,0.66,3,0,305,10/16/2010,UFC 120: Bisping vs Akiyama,"London, England, United Kingdom",b,461,900,0,1,2,3,11,22,28,56,13,24,60,94,6,14,23,46,3,5,2,4,2,3,3,6,10,17,7,25,1,5,7,11,0,0,14,20
4575,9f2e58bf880157b2,Rob Broughton,Vinicius Queiroz,Rob Broughton,False,Heavyweight, Submission ,3,103,3 Rnd (5-5-5),Marc Goddard,0,0.67,0.0,6,0,121,0,0.45,0.71,0,0,335,10/16/2010,UFC 120: Bisping vs Akiyama,"London, England, United Kingdom",r,703,900,0,1,5,7,67,99,47,103,147,206,63,131,46,78,36,88,9,9,8,11,12,12,3,4,57,88,33,74,2,3,2,2,8,8,12,27
4576,676f5091ce2c3c90,Paul Sass,Mark Holst,Paul Sass,False,Lightweight, Submission ,1,285,3 Rnd (5-5-5),Dan Miragliotta,0,0.5,0.0,4,0,0,0,0.3,0,0,0,198,10/16/2010,UFC 120: Bisping vs Akiyama,"London, England, United Kingdom",r,285,900,0,2,0,0,2,4,3,10,11,15,7,14,1,3,1,8,1,1,1,1,0,0,1,1,2,4,1,8,0,0,0,0,0,0,2,2
4577,62d4a918256c83e8,Spencer Fisher,Curt Warburton,Spencer Fisher,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Leon Roberts,0,0.73,0.16,2,0,126,0,0.56,0.33,2,0,461,10/16/2010,UFC 120: Bisping vs Akiyama,"London, England, United Kingdom",r,900,900,1,6,1,3,68,93,45,80,170,212,82,144,14,30,8,36,30,36,19,21,24,27,18,23,24,45,24,53,35,37,17,19,9,11,4,8
4578,8c8d46d89bf899e8,James McSweeney,Fabio Maldonado,Fabio Maldonado,False,Light Heavyweight, KO/TKO ,3,48,3 Rnd (5-5-5),Marc Goddard,0,0.49,0.0,0,0,71,1,0.72,0.0,2,0,204,10/16/2010,UFC 120: Bisping vs Akiyama,"London, England, United Kingdom",b,648,900,0,1,0,1,49,99,89,123,58,111,143,184,20,62,50,83,16,23,39,40,13,14,0,0,38,81,65,96,11,18,5,6,0,0,19,21
4579,301b145c186635de,Frank Mir,Mirko Filipovic,Frank Mir,False,Heavyweight, KO/TKO ,3,242,3 Rnd (5-5-5),Herb Dean,1,0.31,0.0,0,0,269,0,0.27,0,0,0,0,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",r,842,900,0,2,0,0,25,79,19,69,45,100,33,89,11,61,12,61,7,9,4,4,7,9,3,4,13,66,13,62,12,13,6,7,0,0,0,0
4580,7e3679992f2c6ff6,Rogerio Nogueira,Ryan Bader,Ryan Bader,False,Light Heavyweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Josh Rosenthal,0,0.22,0,0,0,6,0,0.33,0.31,0,0,223,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",b,900,900,0,0,5,16,28,127,42,127,39,138,66,161,21,113,30,114,4,11,8,9,3,3,4,4,25,122,24,91,3,5,7,16,0,0,11,20
4581,5b986cd7289a0884,Matt Serra,Chris Lytle,Chris Lytle,False,Welterweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.41,0.0,0,0,0,0,0.51,0,0,0,0,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",b,900,900,0,1,0,0,124,298,153,297,133,311,172,317,64,226,133,276,48,59,20,21,12,13,0,0,123,295,150,293,1,3,3,4,0,0,0,0
4582,81b5e933186a685a,Sean Sherk,Evan Dunham,Sean Sherk,False,Lightweight, Decision - Split ,3,300,3 Rnd (5-5-5),Rob Hinds,0,0.33,0.27,0,1,490,0,0.45,0,7,0,34,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",r,900,900,5,18,0,0,38,115,75,164,81,165,123,216,31,107,65,149,3,4,9,14,4,4,1,1,31,107,69,156,2,3,6,8,5,5,0,0
4583,8e2e14693e04bf45,Melvin Guillard,Jeremy Stephens,Melvin Guillard,False,Lightweight, Decision - Split ,3,300,3 Rnd (5-5-5),Josh Rosenthal,0,0.43,0.0,0,0,0,1,0.4,0.0,0,0,2,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",r,900,900,0,1,0,2,73,168,62,155,73,168,62,155,42,132,18,83,23,27,18,25,8,9,26,47,72,166,62,154,1,2,0,0,0,0,0,1
4584,1733594124569598,CB Dollaway,Joe Doerksen,CB Dollaway,False,Middleweight, Submission ,1,133,3 Rnd (5-5-5),Jeff Malott,0,0.5,0,2,0,8,0,1.0,0.0,0,0,97,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",r,133,900,0,0,0,2,1,2,1,1,1,2,6,6,0,1,0,0,1,1,0,0,0,0,1,1,1,2,1,1,0,0,0,0,0,0,0,0
4585,b2717e8f7e7a196f,Matt Mitrione,Joey Beltran,Matt Mitrione,False,Heavyweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.5,0,0,0,0,0,0.33,0.33,0,0,301,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",r,900,900,0,0,1,3,76,152,52,157,86,165,93,207,61,135,35,137,7,8,13,16,8,9,4,4,73,144,29,128,3,8,14,18,0,0,9,11
4586,c22d25f1febd8d09,Thiago Tavares,Pat Audinwood,Thiago Tavares,False,Lightweight, Submission ,1,227,3 Rnd (5-5-5),Rob Hinds,0,0.63,1.0,1,0,178,0,0.37,0,0,0,5,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",r,227,900,2,2,0,0,7,11,3,8,50,63,6,13,5,9,1,6,2,2,2,2,0,0,0,0,1,3,3,8,0,0,0,0,6,8,0,0
4587,b30bb2ba5b68a180,Steve Lopez,Waylon Lowe,Waylon Lowe,False,Lightweight, Decision - Split ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.32,0,0,0,0,0,0.42,0.71,0,0,412,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",b,900,900,0,0,5,7,23,71,26,61,68,117,74,118,6,48,25,59,3,5,1,2,14,18,0,0,21,65,16,44,0,1,0,0,2,5,10,17
4588,a8b22e990cba6144,TJ Grant,Julio Paulino,TJ Grant,False,Welterweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Jeff Malott,0,0.51,0.66,1,2,540,0,0.28,0,1,1,192,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",r,900,900,4,6,0,0,17,33,12,42,36,59,39,71,9,20,5,28,6,11,6,11,2,2,1,3,2,5,4,25,6,15,4,10,9,13,4,7
4589,bd057764cb51f065,Mark Hunt,Sean McCorkle,Sean McCorkle,False,Heavyweight, Submission ,1,63,3 Rnd (5-5-5),Josh Rosenthal,0,0.25,1.0,0,0,34,0,0.0,0.0,2,0,0,9/25/2010,UFC 119: Mir vs Cro Cop,"Indianapolis, Indiana, USA",b,63,900,1,1,0,2,2,8,0,4,3,9,0,4,2,8,0,4,0,0,0,0,0,0,0,0,1,7,0,4,0,0,0,0,1,1,0,0
4590,48db60440ead6f6d,Nate Marquardt,Rousimar Palhares,Nate Marquardt,False,Middleweight, KO/TKO ,1,208,3 Rnd (5-5-5),Herb Dean,0,0.37,0,1,0,17,0,0.16,0.0,1,0,27,9/15/2010,UFC Fight Night: Marquardt vs Palhares,"Austin, Texas, USA",r,208,900,0,0,0,1,13,35,1,6,18,40,1,6,12,33,1,6,0,1,0,0,1,1,0,0,4,20,1,6,0,0,0,0,9,15,0,0
4591,a24121c70f773fe2,Efrain Escudero,Charles Oliveira,Charles Oliveira,False,Lightweight, Submission ,3,145,3 Rnd (5-5-5),Kerry Hatley,0,0.17,0.0,0,0,167,0,0.38,0.22,1,0,64,9/15/2010,UFC Fight Night: Marquardt vs Palhares,"Austin, Texas, USA",b,745,900,0,1,2,9,13,76,35,91,26,89,60,118,10,68,9,52,1,2,9,17,2,6,17,22,7,65,31,86,4,7,4,5,2,4,0,0
4592,108140213049e629,Jim Miller,Gleison Tibau,Jim Miller,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Jon Schorle,0,0.25,0.0,2,0,125,0,0.23,0.8,0,0,201,9/15/2010,UFC Fight Night: Marquardt vs Palhares,"Austin, Texas, USA",r,900,900,0,6,4,5,29,113,23,100,44,128,36,114,13,85,21,94,7,15,1,4,9,13,1,2,25,101,20,92,4,12,3,7,0,0,0,1
4593,2aeba1cc4004d0bc,Cole Miller,Ross Pearson,Cole Miller,False,Lightweight, Submission ,2,109,3 Rnd (5-5-5),Herb Dean,1,0.3,0.25,1,0,39,0,0.36,0,0,0,20,9/15/2010,UFC Fight Night: Marquardt vs Palhares,"Austin, Texas, USA",r,409,900,1,4,0,0,24,78,26,71,24,78,30,75,18,71,10,54,3,3,2,2,3,4,14,15,23,75,24,66,0,2,1,3,1,1,1,2
4594,25137d9cc8b47f57,Yves Edwards,John Gunderson,Yves Edwards,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Kerry Hatley,0,0.43,1.0,1,0,483,0,0.18,0.0,2,0,49,9/15/2010,UFC Fight Night: Marquardt vs Palhares,"Austin, Texas, USA",r,900,900,1,1,0,6,54,125,15,82,98,177,24,91,42,110,5,67,9,11,5,7,3,4,5,8,20,64,12,76,4,6,3,6,30,55,0,0
4595,b972f998103731da,Jared Hamman,Kyle Kingsbury,Kyle Kingsbury,False,Light Heavyweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Jon Schorle,0,0.36,0.0,0,0,15,0,0.36,0.69,0,0,284,9/15/2010,UFC Fight Night: Marquardt vs Palhares,"Austin, Texas, USA",b,900,900,0,2,9,13,88,239,79,219,146,298,88,229,65,203,48,175,14,22,10,16,9,14,21,28,77,211,72,206,8,20,5,9,3,8,2,4
4596,2f2ac4c08e763d38,Tomasz Drwal,David Branch,David Branch,False,Middleweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.23,0,0,0,83,0,0.48,0.3,0,0,459,9/15/2010,UFC Fight Night: Marquardt vs Palhares,"Austin, Texas, USA",b,900,900,0,0,3,10,10,43,15,31,19,55,62,85,7,37,8,19,2,3,4,5,1,3,3,7,9,38,7,19,1,5,2,4,0,0,6,8
4597,f1ffe3ba615ad7b9,Rich Attonito,Rafael Natal,Rich Attonito,False,Middleweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Kerry Hatley,1,0.31,0.0,0,0,195,0,0.27,0.22,0,0,96,9/15/2010,UFC Fight Night: Marquardt vs Palhares,"Austin, Texas, USA",r,900,900,0,1,2,9,25,80,28,102,46,103,51,132,15,67,14,69,2,4,5,21,8,9,9,12,14,59,26,98,1,2,1,2,10,19,1,2
4598,a4bc92bfe82d0547,TJ Waldburger,David Mitchell,TJ Waldburger,False,Welterweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Jon Schorle,0,0.63,0.85,7,3,652,0,0.72,0.66,6,0,95,9/15/2010,UFC Fight Night: Marquardt vs Palhares,"Austin, Texas, USA",r,900,900,6,7,2,3,37,58,13,18,69,96,50,59,32,52,9,11,1,2,2,3,4,4,2,4,3,3,3,5,3,5,4,6,31,50,6,7
4599,88ef809a0fde3900,Brian Foster,Forrest Petz,Brian Foster,False,Welterweight, KO/TKO ,1,67,3 Rnd (5-5-5),Herb Dean,1,0.62,0,0,0,10,0,0.14,0,0,0,0,9/15/2010,UFC Fight Night: Marquardt vs Palhares,"Austin, Texas, USA",r,67,900,0,0,0,0,17,27,1,7,20,32,1,7,15,25,1,6,1,1,0,1,1,1,0,0,6,8,1,7,0,0,0,0,11,19,0,0
4600,3d38022fdcb3b5c9,Frankie Edgar,BJ Penn,Frankie Edgar,True,UFC Lightweight Title, Decision - Unanimous ,5,300,5 Rnd (5-5-5-5-5),Herb Dean,0,0.4,0.33,0,1,402,0,0.24,0.66,0,0,85,8/28/2010,UFC 118: Edgar vs Penn 2,"Boston, Massachusetts, USA",r,1500,1500,3,9,2,3,94,234,36,146,142,285,56,167,59,179,29,132,22,35,7,13,13,20,0,1,67,197,32,141,11,16,3,4,16,21,1,1
4601,bec66de67818a9b1,Randy Couture,James Toney,Randy Couture,False,Heavyweight, Submission ,1,199,3 Rnd (5-5-5),Mario Yamasaki,0,0.72,1.0,2,0,182,0,0,0,0,0,0,8/28/2010,UFC 118: Edgar vs Penn 2,"Boston, Massachusetts, USA",r,199,900,1,1,0,0,8,11,0,0,41,50,4,6,7,10,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0
4602,4bb7363bb03628f6,Demian Maia,Mario Miranda,Demian Maia,False,Middleweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.61,0.71,1,0,592,0,0.34,0,0,2,81,8/28/2010,UFC 118: Edgar vs Penn 2,"Boston, Massachusetts, USA",r,900,900,5,7,0,0,30,49,14,41,104,146,29,60,21,36,5,27,5,9,2,5,4,4,7,9,6,16,9,26,3,8,1,4,21,25,4,11
4603,f484290346cfcf73,Kenny Florian,Gray Maynard,Gray Maynard,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Mario Yamasaki,0,0.22,0,0,0,0,0,0.28,0.71,0,0,399,8/28/2010,UFC 118: Edgar vs Penn 2,"Boston, Massachusetts, USA",b,900,900,0,0,5,7,14,63,15,53,33,85,47,86,7,50,12,49,4,9,3,4,3,4,0,0,11,60,4,32,2,2,0,1,1,1,11,20
4604,17a8fbfbe8d32258,Nate Diaz,Marcus Davis,Nate Diaz,False,Welterweight, Submission ,3,242,3 Rnd (5-5-5),Yves Lavigne,0,0.28,0.2,1,1,144,1,0.25,1.0,0,0,12,8/28/2010,UFC 118: Edgar vs Penn 2,"Boston, Massachusetts, USA",r,842,900,1,5,1,1,94,328,52,203,122,358,61,213,76,300,36,181,9,16,5,10,9,12,11,12,85,309,45,190,7,16,6,9,2,3,1,4
4605,a5962421d687de8f,Joe Lauzon,Gabe Ruediger,Joe Lauzon,False,Lightweight, Submission ,1,121,3 Rnd (5-5-5),Herb Dean,0,0.67,0.66,1,0,93,0,0.12,0,0,0,0,8/28/2010,UFC 118: Edgar vs Penn 2,"Boston, Massachusetts, USA",r,121,900,2,3,0,0,19,28,1,8,19,29,1,8,19,28,1,7,0,0,0,0,0,0,0,1,3,5,1,8,1,2,0,0,15,21,0,0
4606,65290fc5216c2a73,Andre Winner,Nik Lentz,Nik Lentz,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Josh Rosenthal,0,0.57,0,0,0,25,0,0.71,0.38,1,0,780,8/28/2010,UFC 118: Edgar vs Penn 2,"Boston, Massachusetts, USA",b,900,900,0,0,7,18,20,35,23,32,41,56,80,95,11,25,10,16,9,9,11,13,0,1,2,3,5,16,9,14,15,19,11,15,0,0,3,3
4607,18cfc2f58d20c0f2,Dan Miller,John Salter,Dan Miller,False,Middleweight, Submission ,2,113,3 Rnd (5-5-5),Mario Yamasaki,0,0.31,0.0,2,0,8,0,0.4,0.66,0,0,99,8/28/2010,UFC 118: Edgar vs Penn 2,"Boston, Massachusetts, USA",r,413,900,0,1,2,3,23,74,21,52,23,74,29,62,17,67,18,49,3,4,2,2,3,3,1,1,23,73,17,46,0,1,3,5,0,0,1,1
4608,dacca5ea6be14d08,Nick Osipczak,Greg Soto,Greg Soto,False,Welterweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Yves Lavigne,0,0.43,0.0,1,0,57,0,0.7,0.42,1,0,662,8/28/2010,UFC 118: Edgar vs Penn 2,"Boston, Massachusetts, USA",b,900,900,0,1,3,7,29,67,70,100,44,83,152,212,21,56,44,72,7,10,24,25,1,1,2,3,12,40,10,28,12,22,10,12,5,5,50,60
4609,9443197a9e0a22a2,Mike Pierce,Amilcar Alves,Mike Pierce,False,Welterweight, Submission ,3,191,3 Rnd (5-5-5),Josh Rosenthal,0,0.65,0.66,2,0,719,0,0.4,0,0,0,0,8/28/2010,UFC 118: Edgar vs Penn 2,"Boston, Massachusetts, USA",r,791,900,4,6,0,0,31,47,4,10,87,110,12,20,11,25,3,7,9,9,0,1,11,13,1,2,0,4,1,6,4,6,0,1,27,37,3,3
4610,bcab3ebdc21b0b64,Anderson Silva,Chael Sonnen,Anderson Silva,True,UFC Middleweight Title, Submission ,5,190,5 Rnd (5-5-5-5-5),Josh Rosenthal,0,0.5,1.0,3,0,29,0,0.52,0.42,1,1,1193,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",r,1390,1500,1,1,3,7,29,57,89,168,64,95,320,434,21,45,68,142,7,10,8,9,1,2,13,17,12,36,14,48,0,0,3,4,17,21,72,116
4611,c92c53954903554a,Jon Fitch,Thiago Alves,Jon Fitch,False,Welterweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.43,0.81,0,0,487,0,0.27,0,0,2,121,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",r,900,900,9,11,0,0,29,66,22,81,70,114,39,103,15,48,13,68,8,12,2,4,6,6,7,9,13,41,18,66,5,9,2,7,11,16,2,8
4612,3559cab3329e5431,Clay Guida,Rafael Dos Anjos,Clay Guida,False,Lightweight, Submission ,3,111,3 Rnd (5-5-5),Herb Dean,0,0.21,0.33,0,0,271,0,0.26,0.25,0,0,51,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",r,711,900,2,6,1,4,19,90,17,64,47,123,29,76,10,80,11,51,3,4,3,5,6,6,3,8,11,79,13,60,4,5,3,3,4,6,1,1
4613,10fd87a88178aedd,Matt Hughes,Ricardo Almeida,Matt Hughes,False,Welterweight, Submission ,1,195,3 Rnd (5-5-5),Josh Rosenthal,1,0.12,0,1,0,13,0,0.35,0,0,0,0,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",r,195,900,0,0,0,0,2,16,10,28,2,16,10,28,1,14,5,20,0,1,2,5,1,1,3,3,2,15,9,27,0,1,1,1,0,0,0,0
4614,241a307a9c3d9a21,Roy Nelson,Junior Dos Santos,Junior Dos Santos,False,Heavyweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Marcos Rosales,0,0.39,0.0,0,0,90,1,0.46,0.5,0,0,20,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",b,900,900,0,7,1,2,40,101,130,282,40,101,138,291,38,99,96,236,1,1,33,44,1,1,1,2,35,90,109,239,5,11,20,41,0,0,1,2
4615,57d481c10c842ba2,Dustin Hazelett,Rick Story,Rick Story,False,Welterweight, KO/TKO ,2,75,3 Rnd (5-5-5),Josh Rosenthal,0,0.41,0.0,2,0,0,1,0.68,1.0,0,0,308,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",b,375,900,0,2,3,3,7,17,75,110,7,17,132,169,3,11,45,76,4,6,30,34,0,0,0,0,4,13,17,30,3,4,26,37,0,0,32,43
4616,10e35a0667d39086,Rodney Wallace,Phil Davis,Phil Davis,False,Light Heavyweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Herb Dean,0,0.22,0.0,0,0,0,0,0.64,0.75,0,0,684,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",b,900,900,0,5,3,4,2,9,59,92,5,12,97,137,1,7,40,68,1,2,19,23,0,0,0,1,1,6,7,21,1,3,7,7,0,0,45,64
4617,2592954ad51764b0,Johny Hendricks,Charlie Brenneman,Johny Hendricks,False,Welterweight, KO/TKO ,2,40,3 Rnd (5-5-5),Josh Rosenthal,2,0.66,0.0,0,0,51,0,0.27,0.5,0,0,126,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",r,340,900,0,1,2,4,28,42,9,33,34,48,15,40,21,34,7,31,5,6,2,2,2,2,0,0,10,21,3,19,4,6,6,14,14,15,0,0
4618,0072df705378477c,Todd Brown,Tim Boetsch,Tim Boetsch,False,Light Heavyweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Marcos Rosales,0,0.38,0,0,0,131,0,0.53,0.5,1,0,224,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",b,900,900,0,0,3,6,28,72,60,112,42,87,110,163,8,46,35,81,8,13,17,21,12,13,8,10,18,60,35,75,10,12,15,23,0,0,10,14
4619,55e12d44e9e524cf,Stefan Struve,Christian Morecraft,Stefan Struve,False,Heavyweight, KO/TKO ,2,22,3 Rnd (5-5-5),Herb Dean,1,0.57,0,2,0,8,0,0.5,1.0,1,0,285,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",r,322,900,0,0,1,1,11,19,36,72,12,20,60,101,10,18,33,69,0,0,3,3,1,1,0,0,5,12,4,16,0,0,1,2,6,7,31,54
4620,951d11f8684ed734,Ben Saunders,Dennis Hallman,Dennis Hallman,False,Welterweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Marcos Rosales,0,0.66,0,1,0,0,0,0.5,0.5,0,0,709,8/07/2010,UFC 117: Silva vs Sonnen,"Oakland, California, USA",b,900,900,0,0,3,6,30,45,28,55,54,72,96,132,17,30,24,49,13,15,1,2,0,0,3,4,20,34,3,14,10,11,4,8,0,0,21,33
4621,7949430ebc47f31b,Jon Jones,Vladimir Matyushenko,Jon Jones,False,Light Heavyweight, KO/TKO ,1,112,3 Rnd (5-5-5),Herb Dean,0,0.93,1.0,0,0,54,0,0.0,0,0,0,0,8/01/2010,UFC Live: Jones vs Matyushenko,"San Diego, California, USA",r,112,900,1,1,0,0,15,16,0,5,17,18,0,5,12,12,0,5,2,3,0,0,1,1,0,0,3,4,0,5,0,0,0,0,12,12,0,0
4622,743f9df5bdfbcb95,Mark Munoz,Yushin Okami,Yushin Okami,False,Middleweight, Decision - Split ,3,300,3 Rnd (5-5-5),John McCarthy,1,0.36,0.06,0,0,88,1,0.26,1.0,0,0,302,8/01/2010,UFC Live: Jones vs Matyushenko,"San Diego, California, USA",b,900,900,1,15,1,1,16,44,22,83,19,48,101,162,13,41,16,77,2,2,6,6,1,1,0,0,13,35,18,75,3,6,1,2,0,3,3,6
4623,c0dc7511452ed0f8,John Howard,Jake Ellenberger,Jake Ellenberger,False,Welterweight, TKO - Doctor's Stoppage ,3,141,3 Rnd (5-5-5),Herb Dean,0,0.5,0.0,1,0,10,0,0.56,0.71,0,0,544,8/01/2010,UFC Live: Jones vs Matyushenko,"San Diego, California, USA",b,741,900,0,1,5,7,17,34,38,67,42,60,92,138,9,26,22,48,5,5,16,19,3,3,0,0,7,19,8,20,9,12,15,19,1,3,15,28
4624,a01524699dfa3526,Tyson Griffin,Takanori Gomi,Takanori Gomi,False,Lightweight, KO/TKO ,1,64,3 Rnd (5-5-5),Jason Herzog,0,0.21,0,0,0,0,1,0.33,0,0,0,4,8/01/2010,UFC Live: Jones vs Matyushenko,"San Diego, California, USA",b,64,900,0,0,0,0,3,14,5,15,3,14,5,15,2,13,3,12,0,0,2,3,1,1,0,0,3,14,3,13,0,0,0,0,0,0,2,2
4625,71cb15f6dbdaccd8,Paul Kelly,Jacob Volkmann,Jacob Volkmann,False,Lightweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),John McCarthy,0,0.39,0,2,2,234,0,0.4,0.85,2,1,472,8/01/2010,UFC Live: Jones vs Matyushenko,"San Diego, California, USA",b,900,900,0,0,6,7,24,61,32,79,45,85,61,111,19,54,25,70,2,3,2,2,3,4,5,7,6,32,7,29,3,5,1,1,15,24,24,49
4626,860954fbe26b867a,DaMarques Johnson,Matthew Riddle,Matthew Riddle,False,Welterweight, KO/TKO ,2,269,3 Rnd (5-5-5),Jason Herzog,0,0.33,0.0,0,0,47,0,0.5,0.75,0,0,403,8/01/2010,UFC Live: Jones vs Matyushenko,"San Diego, California, USA",b,569,900,0,2,3,4,9,27,42,83,17,37,75,127,5,23,37,78,2,2,5,5,2,2,0,0,3,18,5,10,3,3,4,4,3,6,33,69
4627,26800d759ba50371,James Irvin,Igor Pokrajac,Igor Pokrajac,False,Light Heavyweight, Submission ,1,149,3 Rnd (5-5-5),Herb Dean,0,0.5,0.0,0,1,66,0,0.66,0.66,1,0,62,8/01/2010,UFC Live: Jones vs Matyushenko,"San Diego, California, USA",b,149,900,0,1,2,3,11,22,18,27,14,25,21,30,11,22,18,27,0,0,0,0,0,0,0,0,1,4,10,17,0,2,2,2,10,16,6,8
4628,a3902e22c10725c4,Brian Stann,Mike Massenzio,Brian Stann,False,Middleweight, Submission ,3,190,3 Rnd (5-5-5),John McCarthy,0,0.59,0,2,0,318,0,0.45,0.55,2,0,358,8/01/2010,UFC Live: Jones vs Matyushenko,"San Diego, California, USA",r,790,900,0,0,5,9,43,72,5,11,119,152,26,33,26,54,3,9,14,15,1,1,3,3,1,1,3,20,1,7,9,13,1,1,31,39,3,3
4629,db1c5b5a710fbdb0,Darren Elkins,Charles Oliveira,Charles Oliveira,False,Lightweight, Submission ,1,41,3 Rnd (5-5-5),Herb Dean,0,0.0,1.0,0,0,27,0,0.75,0,2,0,0,8/01/2010,UFC Live: Jones vs Matyushenko,"San Diego, California, USA",b,41,900,1,1,0,0,0,4,3,4,0,4,3,4,0,4,2,3,0,0,0,0,0,0,1,1,0,4,1,1,0,0,0,0,0,0,2,3
4630,92dea6ff8f0c1b10,Rob Kimmons,Steve Steinbeiss,Rob Kimmons,False,Middleweight, Decision - Unanimous ,3,300,3 Rnd (5-5-5),Jason Herzog,0,0.58,0.5,2,0,409,0,0.65,0.0,0,0,303,8/01/2010,UFC Live: Jones vs Matyushenko,"San Diego, California, USA",r,900,900,4,8,0,1,38,65,85,129,126,167,148,193,20,39,16,48,15,23,60,71,3,3,9,10,6,22,20,51,21,30,65,78,11,13,0,0
