,fighter_name,id
10060,Jess Liaudin,a8aba6fd8a463043
10061,Terry Etim,33011768c3c4dc9a
10062,Sam Stout,501b07aec9b8fc2d
10063,Jim Miller,d1941565abf50b16
10064,David Baron,80c0bed43da0e27b
10065,Per Eklund,58bc81376286b3d3
10066,Samy Schiavo,1208ffc5be6e31ad
10067,Nate Diaz,8355922d564b152c
10068,Josh Neer,d1a1314976c50bef
10069,Clay Guida,c47df9303d318c67
10070,Mac Danzig,86f582852a5b240a
10071,Alan Belcher,4130a743d9d22163
10072,Ed Herman,06f36cf4bd97ec77
10073,Eric Schafer,f59f1d3a2ff13edd
10074,Houston Alexander,0541480fbf719d86
10075,Alessio Sakara,7f955f71fa2ce7ac
10076,Joe Vedepo,d35c3ed553b71fa2
10077,Wilson Gouveia,af5b208e97f5d382
10078,Ryan Jensen,aae99701b21554e4
10079,Joe Lauzon,3bad7ef643840f67
10080,Kyle Bradley,a6959da32f0e6b5d
10081,Jason Brilz,497ba5b12a4bfc47
10082,Brad Morris,6803d4d6908354ac
10083,Mike Massenzio,5b2d7906aa894274
10084,Drew McFedries,1fd4fbdcc67de844
10085,Dan Miller,d0c29452d3272603
10086,Rob Kimmons,054defd5420a551f
10087,Rashad Evans,ee779c43a8926d52
10088,Chuck Liddell,a390eb8a9b2df298
10089,Rich Franklin,d897897060f10a3a
10090,Matt Hamill,98b80a717b9bda17
10091,Dan Henderson,1ccf4e7caff270df
10092,Rousimar Palhares,8ddf9c51c5fdea75
10093,Nate Marquardt,a8e6a69796280f17
10094,Martin Kampmann,8b69839f3555a67b
10095,Dong Hyun Kim,9bcf8603ceb25680
10096,Matt Brown,31123249b0bbf52e
10097,Kurt Pellegrino,aa1952ec0b3dd8e1
10098,Thiago Tavares,8a59d346dc976a10
10099,Tim Boetsch,c80095f6092271a7
10100,Michael Patt,83d0de122f2f9664
10101,Jason MacDonald,2be6596a9db33bf5
10102,Jason Lambert,5be86bb2f78fef2f
10103,Ryo Chonan,55a7b2d4e54ffac9
10104,Roan Carneiro,1c86754617d9813a
10105,Georges St-Pierre,6506c1d34da9c013
10106,Jon Fitch,6f018c039b4d5d80
10107,Brock Lesnar,513c6f1715e547a8
10108,Heath Herring,7450525c7ba032a0
10109,Rob Emerson,dc0f07928009a127
10110,Manvel Gamburyan,cc6f9d1e89f3449a
10111,Kenny Florian,cb139171ed1b69fe
10112,Roger Huerta,daf1b84aebd6602b
10113,Demian Maia,427b5953ac8e3a27
10114,Jason MacDonald,2be6596a9db33bf5
10115,Tamdan McCrory,eff47295daf721a6
10116,Luke Cummo,93ce4ac89e3d7652
10117,Cheick Kongo,1eacf73d6a0055dc
10118,Dan Evensen,dd8aec6de7035943
10119,Jon Jones,07f72a2a7591b409
10120,Andre Gusmao,cc300e9aa3063431
10121,Chris Wilson,a56607a451e4c70d
10122,Steve Bruno,2f3f12002564bb55
10123,Ben Saunders,484acc7b0f856ce9
10124,Ryan Thomas,b732b326c362fb62
10125,Anderson Silva,1f454354805b6f75
10126,James Irvin,a7f4d0902bb64092
10127,Brandon Vera,fa315e6c77eee106
10128,Reese Andy,46e2ca71fd5089cb
10129,Frankie Edgar,f2688492b9a525a3
10130,Hermes Franca,e0ec3c3b6b611f7e
10131,Cain Velasquez,0ff11cc094e887bc
10132,Jake O'Brien,20bcc9966affb19c
10133,Kevin Burns,a6d8bfe9e0c8153b
10134,Anthony Johnson,365fee2da473b177
10135,CB Dollaway,5d7bdab5e03e3216
10136,Jesse Taylor,dd992d569aaebee6
10137,Tim Credeur,89b8d1bf1ff09d1d
10138,Cale Yarbrough,a0b91014e9d16a76
10139,Rory Markham,23a16ebe733e3041
10140,Brodie Farber,91d73ee59347ac16
10141,Nate Loughran,cbf94e4c4af4ff6d
10142,Johnny Rees,3ba3b5cc94498437
10143,Brad Blackburn,7e69a4b0961aa555
10144,James Giboo,f74e037b97917027
10145,Shannon Gugerty,9f1641c08cf8fbe2
10146,Dale Hartt,058e4e08a1ad8aba
10147,Forrest Griffin,fcffee71cff5530e
10148,Quinton Jackson,ffc088e64fab57e9
10149,Patrick Cote,9fa3bd637edd9aa2
10150,Ricardo Almeida,91186547a7f3f758
10151,Joe Stevenson,79899ecf62020f6d
10152,Gleison Tibau,75e5fec9f72910ef
10153,Josh Koscheck,dd37fd509af89f15
10154,Chris Lytle,91acd6910b802a9e
10155,Tyson Griffin,20205040232ed0f3
10156,Marcus Aurelio,04643fd03d9159cc
10157,Gabriel Gonzaga,270b89c00ef0c55c
10158,Justin McCully,75f871836d41f90f
10159,Cole Miller,282fa667ff9c51ed
10160,Jorge Gurgel,04d5718ed2661e8c
10161,Melvin Guillard,ccd1299e0345e0ce
10162,Dennis Siver,5f87a5c00b3d17ed
10163,Justin Buchholz,231926533134ec1f
10164,Corey Hill,abbc737317f66b81
10165,Kendall Grove,234f3767ff0e5701
10166,Evan Tanner,8f2d9ee27f206f1f
10167,Amir Sadollah,2650e2f846a30f64
10168,CB Dollaway,5d7bdab5e03e3216
10169,Diego Sanchez,82e7929bf6c2b689
10170,Luigi Fioravanti,9583662df31d943f
10171,Spencer Fisher,f34312c2ccfa0e00
10172,Jeremy Stephens,18968f97ad34f15c
10173,Matthew Riddle,d023ae89a2a4a41e
10174,Dante Rivera,288aaa8f82040e02
10175,Dustin Hazelett,a149d6bc670cdb60
10176,Joshua Burkman,6da99156486ed6c2
10177,Drew McFedries,1fd4fbdcc67de844
10178,Marvin Eastman,05866d8c3a321856
10179,Matt Brown,31123249b0bbf52e
10180,Matt Arroyo,de62052b2ede65ba
10181,Dean Lister,68c6cd5287b473a7
10182,Jeremy Horn,8d26912cd2aeb366
10183,Rob Kimmons,054defd5420a551f
10184,Rob Yundt,42078a86d3dd037b
10185,Thiago Alves,31ee470ef5dc8d7f
10186,Matt Hughes,621a6c59f88a44fe
10187,Michael Bisping,2b93ebd9f5417ad2
10188,Jason Day,a6fd2173d5e2d7f0
10189,Mike Swick,9fe85152f351e737
10190,Marcus Davis,b7d524c77c27389b
10191,Thales Leites,cfb65863d5099327
10192,Nate Marquardt,a8e6a69796280f17
10193,Fabricio Werdum,492b202d2064e7a9
10194,Brandon Vera,fa315e6c77eee106
10195,Martin Kampmann,8b69839f3555a67b
10196,Jorge Rivera,cb46dface0e28a2c
10197,Matt Wiman,eb29176b03dfa888
10198,Thiago Tavares,8a59d346dc976a10
10199,Kevin Burns,a6d8bfe9e0c8153b
10200,Roan Carneiro,1c86754617d9813a
10201,Luiz Cane,24b033b3daf1c9df
10202,Jason Lambert,5be86bb2f78fef2f
10203,Paul Taylor,9b74de674c355425
10204,Jess Liaudin,a8aba6fd8a463043
10205,Antoni Hardonk,69b69c0178c4004d
10206,Eddie Sanchez,7f0b4a75ef3039a3
10207,BJ Penn,73c7cfa551289285
10208,Sean Sherk,029880cdbf5ca089
10209,Wanderlei Silva,a1f6999fe57236e0
10210,Keith Jardine,b9d0fd83bb8a147a
10211,Goran Reljic,132f860d02953f4c
10212,Wilson Gouveia,af5b208e97f5d382
10213,Lyoto Machida,f7a7f7118d4b01b6
10214,Tito Ortiz,2f732dd9210d301f
10215,Thiago Silva,2924886ee9c4c527
10216,Antonio Mendes,3795fca327cbcf23
10217,Rousimar Palhares,8ddf9c51c5fdea75
10218,Ivan Salaverry,394f55ebca199124
10219,Rameau Thierry Sokoudjou,d1152823307d7e7c
10220,Kazuhiro Nakamura,b034747dc1d15491
10221,Rich Clementi,7d21de9c6d7c98b2
10222,Terry Etim,33011768c3c4dc9a
10223,Yoshiyuki Yoshida,ab8900ae1f1dfd4c
10224,War Machine,cd7bafbeee1f29a0
10225,Dong Hyun Kim,9bcf8603ceb25680
10226,Jason Tan,ad3041e61896b975
10227,Shane Carwin,68dd7b3783c19f9c
10228,Christian Wellisch,f1b2a4365799c48b
10229,Georges St-Pierre,6506c1d34da9c013
10230,Matt Serra,86dfed7cc24a9fa7
10231,Rich Franklin,d897897060f10a3a
10232,Travis Lutter,622f015c81a9b13a
10233,Nate Quarry,52cae54377b433b7
10234,Kalib Starnes,c8136ab8aa32c974
10235,Michael Bisping,2b93ebd9f5417ad2
10236,Charles McCarthy,da97d6c97d09c030
10237,Mac Danzig,86f582852a5b240a
10238,Mark Bocek,cf9d24e4bd0cf2ce
10239,Jason MacDonald,2be6596a9db33bf5
10240,Joe Doerksen,dbaaf42313af90fa
10241,Jason Day,a6fd2173d5e2d7f0
10242,Alan Belcher,4130a743d9d22163
10243,Demian Maia,427b5953ac8e3a27
10244,Ed Herman,06f36cf4bd97ec77
10245,Rich Clementi,7d21de9c6d7c98b2
10246,Sam Stout,501b07aec9b8fc2d
10247,Cain Velasquez,0ff11cc094e887bc
10248,Brad Morris,6803d4d6908354ac
10249,Jonathan Goulet,fb1538b46877a695
10250,Kuniyoshi Hironaka,9d4522df6fc49a47
10251,Kenny Florian,cb139171ed1b69fe
10252,Joe Lauzon,3bad7ef643840f67
10253,Gray Maynard,7d96bc577e5178b2
10254,Frankie Edgar,f2688492b9a525a3
10255,Thiago Alves,31ee470ef5dc8d7f
10256,Karo Parisyan,349aaa3da11eb587
10257,Matt Hamill,98b80a717b9bda17
10258,Tim Boetsch,c80095f6092271a7
10259,Nate Diaz,8355922d564b152c
10260,Kurt Pellegrino,aa1952ec0b3dd8e1
10261,James Irvin,a7f4d0902bb64092
10262,Houston Alexander,0541480fbf719d86
10263,Josh Neer,d1a1314976c50bef
10264,Din Thomas,40a604761ca7d64d
10265,Marcus Aurelio,04643fd03d9159cc
10266,Ryan Roberts,35dc6220b113b7ec
10267,Manvel Gamburyan,cc6f9d1e89f3449a
10268,Jeff Cox,c9bbf1a0285a8076
10269,Clay Guida,c47df9303d318c67
10270,Samy Schiavo,1208ffc5be6e31ad
10271,George Sotiropoulos,896c322f56b8be5a
10272,Roman Mitichyan,2961be02cfb0d2c1
10273,Anthony Johnson,365fee2da473b177
10274,Tommy Speer,1411c630ba711b64
10275,Anderson Silva,1f454354805b6f75
10276,Dan Henderson,1ccf4e7caff270df
10277,Heath Herring,7450525c7ba032a0
10278,Cheick Kongo,1eacf73d6a0055dc
10279,Chris Leben,d43a048a880efdff
10280,Alessio Sakara,7f955f71fa2ce7ac
10281,Yushin Okami,acff437707625fc7
10282,Evan Tanner,8f2d9ee27f206f1f
10283,Jon Fitch,6f018c039b4d5d80
10284,Chris Wilson,a56607a451e4c70d
10285,Andrei Arlovski,3738e68d2261e60f
10286,Jake O'Brien,20bcc9966affb19c
10287,Luigi Fioravanti,9583662df31d943f
10288,Luke Cummo,93ce4ac89e3d7652
10289,Josh Koscheck,dd37fd509af89f15
10290,Dustin Hazelett,a149d6bc670cdb60
10291,Diego Sanchez,82e7929bf6c2b689
10292,David Bielkheden,1efa064872f089d0
10293,Jorge Gurgel,04d5718ed2661e8c
10294,John Halverson,88c8f47241d90040
10295,Antonio Rodrigo Nogueira,ee9d73f4fee9cbdd
10296,Tim Sylvia,2a542ee8a8b83559
10297,Frank Mir,1ff9589f9065a9ed
10298,Brock Lesnar,513c6f1715e547a8
10299,Nate Marquardt,a8e6a69796280f17
10300,Jeremy Horn,8d26912cd2aeb366
10301,Ricardo Almeida,91186547a7f3f758
10302,Rob Yundt,42078a86d3dd037b
10303,Tyson Griffin,20205040232ed0f3
10304,Gleison Tibau,75e5fec9f72910ef
10305,Chris Lytle,91acd6910b802a9e
10306,Kyle Bradley,a6959da32f0e6b5d
10307,Tim Boetsch,c80095f6092271a7
10308,David Heath,4f95f74620a6b7a4
10309,Marvin Eastman,05866d8c3a321856
10310,Terry Martin,6a92caba39b64752
10311,Rob Emerson,dc0f07928009a127
10312,Keita Nakamura,65ddc8a9ac4e8531
10313,Mike Swick,9fe85152f351e737
10314,Joshua Burkman,6da99156486ed6c2
10315,Patrick Cote,9fa3bd637edd9aa2
10316,Drew McFedries,1fd4fbdcc67de844
10317,Thiago Tavares,8a59d346dc976a10
10318,Michihiro Omigawa,9f842be1a5337be6
10319,Nate Diaz,8355922d564b152c
10320,Alvin Robinson,cbe79765d44bd172
10321,Kurt Pellegrino,aa1952ec0b3dd8e1
10322,Alberto Crane,25433871e4eee0f4
10323,Gray Maynard,7d96bc577e5178b2
10324,Dennis Siver,5f87a5c00b3d17ed
10325,Jeremy Stephens,18968f97ad34f15c
10326,Cole Miller,282fa667ff9c51ed
10327,Corey Hill,abbc737317f66b81
10328,Joe Veres,c6d8ae3b016d5ad5
10329,Matt Wiman,eb29176b03dfa888
10330,Justin Buchholz,231926533134ec1f
10331,BJ Penn,73c7cfa551289285
10332,Joe Stevenson,79899ecf62020f6d
10333,Fabricio Werdum,492b202d2064e7a9
10334,Gabriel Gonzaga,270b89c00ef0c55c
10335,Marcus Davis,b7d524c77c27389b
10336,Jess Liaudin,a8aba6fd8a463043
10337,Wilson Gouveia,af5b208e97f5d382
10338,Jason Lambert,5be86bb2f78fef2f
10339,Jorge Rivera,cb46dface0e28a2c
10340,Kendall Grove,234f3767ff0e5701
10341,Antoni Hardonk,69b69c0178c4004d
10342,Colin Robinson,1a1a4d7a29041d77
10343,Paul Kelly,aac5ac38148f0528
10344,Paul Taylor,9b74de674c355425
10345,Alessio Sakara,7f955f71fa2ce7ac
10346,James Lee,863d06a7ef8bc98c
10347,Sam Stout,501b07aec9b8fc2d
10348,Per Eklund,58bc81376286b3d3
10349,Georges St-Pierre,6506c1d34da9c013
10350,Matt Hughes,621a6c59f88a44fe
10351,Chuck Liddell,a390eb8a9b2df298
10352,Wanderlei Silva,a1f6999fe57236e0
10353,Eddie Sanchez,7f0b4a75ef3039a3
10354,Soa Palelei,60029bcf496bd707
10355,Lyoto Machida,f7a7f7118d4b01b6
10356,Rameau Thierry Sokoudjou,d1152823307d7e7c
10357,Rich Clementi,7d21de9c6d7c98b2
10358,Melvin Guillard,ccd1299e0345e0ce
10359,James Irvin,a7f4d0902bb64092
10360,Luiz Cane,24b033b3daf1c9df
10361,Manvel Gamburyan,cc6f9d1e89f3449a
10362,Nate Mohr,04c15b52c3cc1cab
10363,Dean Lister,68c6cd5287b473a7
10364,Jordan Radev,45bc8f98d62bd096
10365,Roan Carneiro,1c86754617d9813a
10366,Tony DeSouza,6ad9058b7c7898b0
10367,Mark Bocek,cf9d24e4bd0cf2ce
10368,Doug Evans,d3de4a24f7eefac8
10369,Roger Huerta,daf1b84aebd6602b
10370,Clay Guida,c47df9303d318c67
10371,Mac Danzig,86f582852a5b240a
10372,Tommy Speer,1411c630ba711b64
10373,War Machine,cd7bafbeee1f29a0
10374,Jared Rollins,c4b6099f0d25f75e
10375,George Sotiropoulos,896c322f56b8be5a
10376,Billy Miles,3c48019bc387b80c
10377,Ben Saunders,484acc7b0f856ce9
10378,Dan Barrera,f12f979b657ab876
10379,Troy Mandaloniz,725a834930c2b5bf
10380,Richie Hightower,318e629d1eb7aa49
10381,Matt Arroyo,de62052b2ede65ba
10382,John Kolosci,5f6038bcdb95e3e4
10383,Roman Mitichyan,2961be02cfb0d2c1
10384,Dorian Price,ee4b670e159f4a33
10385,Jonathan Goulet,fb1538b46877a695
10386,Paul Georgieff,2f1700b3a4a09bc7
10387,Rashad Evans,ee779c43a8926d52
10388,Michael Bisping,2b93ebd9f5417ad2
10389,Thiago Silva,2924886ee9c4c527
10390,Houston Alexander,0541480fbf719d86
10391,Karo Parisyan,349aaa3da11eb587
10392,Ryo Chonan,55a7b2d4e54ffac9
10393,Ed Herman,06f36cf4bd97ec77
10394,Joe Doerksen,dbaaf42313af90fa
10395,Frankie Edgar,f2688492b9a525a3
10396,Spencer Fisher,f34312c2ccfa0e00
10397,Thiago Alves,31ee470ef5dc8d7f
10398,Chris Lytle,91acd6910b802a9e
10399,Joe Lauzon,3bad7ef643840f67
10400,Jason Reinhardt,02500fb9fd79a974
10401,Marcus Aurelio,04643fd03d9159cc
10402,Luke Caudillo,68d76fd9ecf7431d
10403,Akihiro Gono,b2acebbef8da14ea
10404,Tamdan McCrory,eff47295daf721a6
10405,Anderson Silva,1f454354805b6f75
10406,Rich Franklin,d897897060f10a3a
10407,Tim Sylvia,2a542ee8a8b83559
10408,Brandon Vera,fa315e6c77eee106
10409,Alvin Robinson,cbe79765d44bd172
10410,Jorge Gurgel,04d5718ed2661e8c
10411,Stephan Bonnar,c6a33ff198aaaeeb
10412,Eric Schafer,f59f1d3a2ff13edd
10413,Alan Belcher,4130a743d9d22163
10414,Kalib Starnes,c8136ab8aa32c974
10415,Yushin Okami,acff437707625fc7
10416,Jason MacDonald,2be6596a9db33bf5
10417,Demian Maia,427b5953ac8e3a27
10418,Ryan Jensen,aae99701b21554e4
10419,Joshua Burkman,6da99156486ed6c2
10420,Forrest Petz,e86bc32f5997a8f7
10421,Matt Grice,bfc2fc38a0e20211
10422,Jason Black,b2f743746e8dcfa2
10423,Keith Jardine,b9d0fd83bb8a147a
10424,Chuck Liddell,a390eb8a9b2df298
10425,Forrest Griffin,fcffee71cff5530e
10426,Mauricio Rua,140745cbbcb023ac
10427,Jon Fitch,6f018c039b4d5d80
10428,Diego Sanchez,82e7929bf6c2b689
10429,Lyoto Machida,f7a7f7118d4b01b6
10430,Kazuhiro Nakamura,b034747dc1d15491
10431,Tyson Griffin,20205040232ed0f3
10432,Thiago Tavares,8a59d346dc976a10
10433,Rich Clementi,7d21de9c6d7c98b2
10434,Anthony Johnson,365fee2da473b177
10435,Jeremy Stephens,18968f97ad34f15c
10436,Diego Saraiva,4f4dac51adc1af4f
10437,Christian Wellisch,f1b2a4365799c48b
10438,Scott Junk,ac70a4f1db1b8c40
10439,Matt Wiman,eb29176b03dfa888
10440,Michihiro Omigawa,9f842be1a5337be6
10441,Kenny Florian,cb139171ed1b69fe
10442,Din Thomas,40a604761ca7d64d
10443,Chris Leben,d43a048a880efdff
10444,Terry Martin,6a92caba39b64752
10445,Nate Diaz,8355922d564b152c
10446,Junior Assuncao,d0d7160824278840
10447,Nate Quarry,52cae54377b433b7
10448,Pete Sell,0359313549d230a1
10449,Luke Cummo,93ce4ac89e3d7652
10450,Edilberto de Oliveira,afdb76fbd86f6d11
10451,Cole Miller,282fa667ff9c51ed
10452,Leonard Garcia,917e53fa0adea0d3
10453,Gray Maynard,7d96bc577e5178b2
10454,Joe Veres,c6d8ae3b016d5ad5
10455,Thiago Alves,31ee470ef5dc8d7f
10456,Kuniyoshi Hironaka,9d4522df6fc49a47
10457,Dustin Hazelett,a149d6bc670cdb60
10458,Jonathan Goulet,fb1538b46877a695
10459,Quinton Jackson,ffc088e64fab57e9
10460,Dan Henderson,1ccf4e7caff270df
10461,Michael Bisping,2b93ebd9f5417ad2
10462,Matt Hamill,98b80a717b9bda17
10463,Cheick Kongo,1eacf73d6a0055dc
10464,Mirko Filipovic,c32fb8c0f6471a4d
10465,Marcus Davis,b7d524c77c27389b
10466,Paul Taylor,9b74de674c355425
10467,Houston Alexander,0541480fbf719d86
10468,Alessio Sakara,7f955f71fa2ce7ac
10469,Gleison Tibau,75e5fec9f72910ef
10470,Terry Etim,33011768c3c4dc9a
10471,Thiago Silva,2924886ee9c4c527
10472,Tomasz Drwal,679a9054e2815943
10473,Dennis Siver,5f87a5c00b3d17ed
10474,Naoyuki Kotani,bc8f6b42767e28df
10475,Jess Liaudin,a8aba6fd8a463043
10476,Anthony Torres,918d9d89d4d52acc
10477,Randy Couture,0aa92558424ced9e
10478,Gabriel Gonzaga,270b89c00ef0c55c
10479,Georges St-Pierre,6506c1d34da9c013
10480,Josh Koscheck,dd37fd509af89f15
10481,Roger Huerta,daf1b84aebd6602b
10482,Alberto Crane,25433871e4eee0f4
10483,Joe Stevenson,79899ecf62020f6d
10484,Kurt Pellegrino,aa1952ec0b3dd8e1
10485,Patrick Cote,9fa3bd637edd9aa2
10486,Kendall Grove,234f3767ff0e5701
10487,Renato Sobral,d468288756ae3982
10488,David Heath,4f95f74620a6b7a4
10489,Frank Mir,1ff9589f9065a9ed
10490,Antoni Hardonk,69b69c0178c4004d
10491,Thales Leites,cfb65863d5099327
10492,Ryan Jensen,aae99701b21554e4
10493,Clay Guida,c47df9303d318c67
10494,Marcus Aurelio,04643fd03d9159cc
10495,Kenny Florian,cb139171ed1b69fe
10496,Alvin Robinson,cbe79765d44bd172
10497,Anderson Silva,1f454354805b6f75
10498,Nate Marquardt,a8e6a69796280f17
10499,Rashad Evans,ee779c43a8926d52
10500,Tito Ortiz,2f732dd9210d301f
10501,Sean Sherk,029880cdbf5ca089
10502,Hermes Franca,e0ec3c3b6b611f7e
10503,Antonio Rodrigo Nogueira,ee9d73f4fee9cbdd
10504,Heath Herring,7450525c7ba032a0
10505,Stephan Bonnar,c6a33ff198aaaeeb
10506,Mike Nickels,330ec26453c44a59
10507,Jorge Gurgel,04d5718ed2661e8c
10508,Diego Saraiva,4f4dac51adc1af4f
10509,Chris Lytle,91acd6910b802a9e
10510,Jason Gilliam,91720876db0ee468
10511,Frankie Edgar,f2688492b9a525a3
10512,Mark Bocek,cf9d24e4bd0cf2ce
10513,BJ Penn,73c7cfa551289285
10514,Jens Pulver,44260175069b6276
10515,Nate Diaz,8355922d564b152c
10516,Manvel Gamburyan,cc6f9d1e89f3449a
10517,Thales Leites,cfb65863d5099327
10518,Floyd Sword,5330fe7e4c3af81c
10519,Roger Huerta,daf1b84aebd6602b
10520,Doug Evans,d3de4a24f7eefac8
10521,Joe Lauzon,3bad7ef643840f67
10522,Brandon Melendez,2b06b6ad5db63348
10523,Cole Miller,282fa667ff9c51ed
10524,Andy Wang,476414d2f18cd059
10525,Gray Maynard,7d96bc577e5178b2
10526,Rob Emerson,dc0f07928009a127
10527,Leonard Garcia,917e53fa0adea0d3
10528,Allen Berube,aebfb84d1f6d2d8c
10529,Matt Wiman,eb29176b03dfa888
10530,Brian Geraghty,15edcf67ccf5be84
10531,Rich Franklin,d897897060f10a3a
10532,Yushin Okami,acff437707625fc7
10533,Forrest Griffin,fcffee71cff5530e
10534,Hector Ramirez,d1759b2b7be9be56
10535,Jason MacDonald,2be6596a9db33bf5
10536,Rory Singer,546015aa2ad945fd
10537,Tyson Griffin,20205040232ed0f3
10538,Clay Guida,c47df9303d318c67
10539,Ed Herman,06f36cf4bd97ec77
10540,Scott Smith,3410cf010558dc8b
10541,Marcus Davis,b7d524c77c27389b
10542,Jason Tan,ad3041e61896b975
10543,Eddie Sanchez,7f0b4a75ef3039a3
10544,Colin Robinson,1a1a4d7a29041d77
10545,Dustin Hazelett,a149d6bc670cdb60
10546,Stevie Lynch,710d93f1508f7104
10547,Spencer Fisher,f34312c2ccfa0e00
10548,Sam Stout,501b07aec9b8fc2d
10549,Jon Fitch,6f018c039b4d5d80
10550,Roan Carneiro,1c86754617d9813a
10551,Drew McFedries,1fd4fbdcc67de844
10552,Jordan Radev,45bc8f98d62bd096
10553,Thiago Tavares,8a59d346dc976a10
10554,Jason Black,b2f743746e8dcfa2
10555,Forrest Petz,e86bc32f5997a8f7
10556,Luigi Fioravanti,9583662df31d943f
10557,Tamdan McCrory,eff47295daf721a6
10558,Pete Spratt,c3ea8deeba00462b
10559,Gleison Tibau,75e5fec9f72910ef
10560,Jeff Cox,c9bbf1a0285a8076
10561,Anthony Johnson,365fee2da473b177
10562,Chad Reiner,d8022d5526b1d937
10563,Nate Mohr,04c15b52c3cc1cab
10564,Luke Caudillo,68d76fd9ecf7431d
10565,Quinton Jackson,ffc088e64fab57e9
10566,Chuck Liddell,a390eb8a9b2df298
10567,Karo Parisyan,349aaa3da11eb587
10568,Joshua Burkman,6da99156486ed6c2
10569,Terry Martin,6a92caba39b64752
10570,Ivan Salaverry,394f55ebca199124
10571,Houston Alexander,0541480fbf719d86
10572,Keith Jardine,b9d0fd83bb8a147a
10573,Kalib Starnes,c8136ab8aa32c974
10574,Chris Leben,d43a048a880efdff
10575,Thiago Silva,2924886ee9c4c527
10576,James Irvin,a7f4d0902bb64092
10577,Alan Belcher,4130a743d9d22163
10578,Sean Salmon,7c0847d3854a95f2
10579,Din Thomas,40a604761ca7d64d
10580,Jeremy Stephens,18968f97ad34f15c
10581,Wilson Gouveia,af5b208e97f5d382
10582,Carmelo Marrero,aa03a3ca00ac6827
10583,Gabriel Gonzaga,270b89c00ef0c55c
10584,Mirko Filipovic,c32fb8c0f6471a4d
10585,Andrei Arlovski,3738e68d2261e60f
10586,Fabricio Werdum,492b202d2064e7a9
10587,Michael Bisping,2b93ebd9f5417ad2
10588,Elvis Sinosic,817e0bdf08efce2e
10589,Lyoto Machida,f7a7f7118d4b01b6
10590,David Heath,4f95f74620a6b7a4
10591,Cheick Kongo,1eacf73d6a0055dc
10592,Assuerio Silva,e091482fa6648261
10593,Terry Etim,33011768c3c4dc9a
10594,Matt Grice,bfc2fc38a0e20211
10595,Junior Assuncao,d0d7160824278840
10596,David Lee,8caca5857ce0e30b
10597,Alessio Sakara,7f955f71fa2ce7ac
10598,Victor Valimaki,663b76da637402c3
10599,Jess Liaudin,a8aba6fd8a463043
10600,Dennis Siver,5f87a5c00b3d17ed
10601,Paul Taylor,9b74de674c355425
10602,Edilberto de Oliveira,afdb76fbd86f6d11
10603,Matt Serra,86dfed7cc24a9fa7
10604,Georges St-Pierre,6506c1d34da9c013
10605,Josh Koscheck,dd37fd509af89f15
10606,Diego Sanchez,82e7929bf6c2b689
10607,Roger Huerta,daf1b84aebd6602b
10608,Leonard Garcia,917e53fa0adea0d3
10609,Yushin Okami,acff437707625fc7
10610,Mike Swick,9fe85152f351e737
10611,Kendall Grove,234f3767ff0e5701
10612,Alan Belcher,4130a743d9d22163
10613,Heath Herring,7450525c7ba032a0
10614,Brad Imes,4908c5ee68a50ee5
10615,Thales Leites,cfb65863d5099327
10616,Pete Sell,0359313549d230a1
10617,Marcus Davis,b7d524c77c27389b
10618,Pete Spratt,c3ea8deeba00462b
10619,Luke Cummo,93ce4ac89e3d7652
10620,Josh Haynes,6ef58dabef8beb15
10621,Joe Stevenson,79899ecf62020f6d
10622,Melvin Guillard,ccd1299e0345e0ce
10623,Justin McCully,75f871836d41f90f
10624,Antoni Hardonk,69b69c0178c4004d
10625,Kenny Florian,cb139171ed1b69fe
10626,Dokonjonosuke Mishima,b14a68c533f4a4aa
10627,Wilson Gouveia,af5b208e97f5d382
10628,Seth Petruzelli,93b9496275bbbf80
10629,Drew Fickett,d814f5192e58fb2f
10630,Keita Nakamura,65ddc8a9ac4e8531
10631,Kurt Pellegrino,aa1952ec0b3dd8e1
10632,Nate Mohr,04c15b52c3cc1cab
10633,Kuniyoshi Hironaka,9d4522df6fc49a47
10634,Forrest Petz,e86bc32f5997a8f7
10635,Roan Carneiro,1c86754617d9813a
10636,Rich Clementi,7d21de9c6d7c98b2
10637,Thiago Tavares,8a59d346dc976a10
10638,Naoyuki Kotani,bc8f6b42767e28df
10639,Randy Couture,0aa92558424ced9e
10640,Tim Sylvia,2a542ee8a8b83559
10641,Martin Kampmann,8b69839f3555a67b
10642,Drew McFedries,1fd4fbdcc67de844
10643,Rich Franklin,d897897060f10a3a
10644,Jason MacDonald,2be6596a9db33bf5
10645,Matt Hughes,621a6c59f88a44fe
10646,Chris Lytle,91acd6910b802a9e
10647,Jason Lambert,5be86bb2f78fef2f
10648,Renato Sobral,d468288756ae3982
10649,Matt Hamill,98b80a717b9bda17
10650,Rex Holman,b5ea750025697880
10651,Jon Fitch,6f018c039b4d5d80
10652,Luigi Fioravanti,9583662df31d943f
10653,Gleison Tibau,75e5fec9f72910ef
10654,Jason Dent,fa8b9e6b0c2269f8
10655,Jamie Varner,a54fc2d6fc224dc3
10656,Jason Gilliam,91720876db0ee468
10657,Anderson Silva,1f454354805b6f75
10658,Travis Lutter,622f015c81a9b13a
10659,Mirko Filipovic,c32fb8c0f6471a4d
10660,Eddie Sanchez,7f0b4a75ef3039a3
10661,Roger Huerta,daf1b84aebd6602b
